x,y
0.0242,0.17023355802684037
0.024300000000000002,0.1700596580268403
0.024399999999999998,0.16988495802684156
0.0245,0.16970945802684057
0.0246,0.16953335802684144
0.024700000000000003,0.16935645802684185
0.0248,0.1691787580268418
0.024900000000000002,0.16900035802684066
0.025,0.16882125802684023
0.025099999999999997,0.1686413580268411
0.0252,0.16846065802684151
0.0253,0.16827935802684024
0.0254,0.16809725802684028
0.0255,0.16791435802683985
0.0256,0.16773075802684012
0.025699999999999997,0.1675464580268411
0.0258,0.16736135802683982
0.0259,0.16717545802684164
0.026000000000000002,0.16698895802684177
0.026099999999999998,0.16680155802684027
0.0262,0.16661355802684064
0.0263,0.16642475802684054
0.0264,0.16623515802683997
0.0265,0.16604495802684127
0.026600000000000002,0.16585385802684094
0.026699999999999998,0.1656621580268407
0.0268,0.16546965802684
0.0269,0.1652763580268406
0.027000000000000003,0.16508235802684013
0.0271,0.16488765802684036
0.027200000000000002,0.1646921580268419
0.0273,0.16449595802684058
0.0274,0.16429895802684058
0.0275,0.16410125802684128
0.0276,0.1639028580268409
0.0277,0.16370365802684184
0.0278,0.16350375802683992
0.0279,0.16330305802684109
0.027999999999999997,0.16310165802684118
0.0281,0.1628995580268402
0.0282,0.16269665802684052
0.028300000000000002,0.16249305802684155
0.028399999999999998,0.16228875802683973
0.0285,0.162083658026841
0.0286,0.16187775802684
0.0287,0.1616712580268409
0.0288,0.16146395802683955
0.028900000000000002,0.16125585802684128
0.028999999999999998,0.16104705802684016
0.0291,0.16083755802683974
0.0292,0.1606273580268418
0.029300000000000003,0.16041635802684162
0.0294,0.16020465802684036
0.029500000000000002,0.15999215802684041
0.0296,0.15977895802684117
0.0297,0.15956505802684084
0.0298,0.15935035802684006
0.029900000000000003,0.15913495802683997
0.03,0.15891885802684058
0.0301,0.15870195802684073
0.0302,0.15848435802684158
0.030299999999999997,0.15826605802684135
0.0304,0.15804695802684066
0.0305,0.15782715802684066
0.030600000000000002,0.15760665802684137
0.030699999999999998,0.157385458026841
0.0308,0.15716345802684017
0.030899999999999997,0.15694065802684065
0.031,0.15671725802684122
0.0311,0.15649305802684133
0.031200000000000002,0.15626815802684035
0.0313,0.15604255802684008
0.031400000000000004,0.15581615802684112
0.0315,0.1555890580268411
0.0316,0.15536125802683998
0.0317,0.15513275802684134
0.0318,0.15490345802684047
0.0319,0.1546734580268403
0.032,0.15444275802684082
0.0321,0.15421125802684088
0.0322,0.15397905802683987
0.0323,0.15374625802684072
0.032400000000000005,0.15351255802683994
0.0325,0.15327825802684103
0.0326,0.15304315802683988
0.0327,0.1528073580268412
0.032799999999999996,0.15257085802684145
0.0329,0.15233365802684062
0.033,0.1520957580268405
0.0331,0.1518570580268399
0.0332,0.1516176580268418
0.0333,0.15137755802684083
0.0334,0.15113675802684057
0.0335,0.150895258026841
0.0336,0.15065295802684098
0.0337,0.15040995802684165
0.0338,0.15016625802683947
0.0339,0.14992185802684155
0.034,0.14967675802684077
0.0341,0.1494309580268407
0.0342,0.14918445802684133
0.034300000000000004,0.1489371580268397
0.0344,0.14868925802683997
0.0345,0.14844055802684153
0.0346,0.14819115802684024
0.0347,0.14794105802684143
0.0348,0.14769025802684155
0.0349,0.1474387580268406
0.035,0.14718655802684033
0.0351,0.14693365802684077
0.0352,0.14667995802684075
0.0353,0.14642565802684082
0.0354,0.14617065802683982
0.0355,0.14591485802684012
0.0356,0.14565845802684052
0.035699999999999996,0.14540135802684162
0.0358,0.14514345802684048
0.0359,0.1448849580268412
0.036000000000000004,0.14462565802684146
0.0361,0.14436575802684004
0.0362,0.1441050580268417
0.0363,0.1438437580268399
0.0364,0.1435817580268406
0.0365,0.1433189580268408
0.0366,0.1430555580268411
0.036699999999999997,0.14279145802684035
0.0368,0.14252665802684206
0.0369,0.14226115802684092
0.037000000000000005,0.14199495802684048
0.0371,0.14172805802684074
0.037200000000000004,0.14146045802683993
0.0373,0.141192258026841
0.0374,0.1409232580268398
0.0375,0.1406536580268405
0.037599999999999995,0.1403833580268401
0.0377,0.1401123580268404
0.0378,0.13984065802684142
0.0379,0.13956825802684136
0.038,0.1392952580268414
0.0381,0.13902145802684096
0.0382,0.13874705802684062
0.0383,0.13847195802684098
0.0384,0.13819625802684143
0.0385,0.13791975802684142
0.038599999999999995,0.1376426580268415
0.0387,0.1373648580268405
0.0388,0.13708635802684022
0.038900000000000004,0.13680725802684002
0.039,0.13652745802684052
0.0391,0.13624695802684172
0.0392,0.13596575802684185
0.0393,0.1356839580268403
0.0394,0.13540145802684123
0.0395,0.13511825802684108
0.039599999999999996,0.13483445802684102
0.0397,0.1345499580268399
0.0398,0.13426485802684063
0.039900000000000005,0.1339790580268403
0.04,0.13369255802684066
0.0401,0.13340545802684112
0.04019999999999999,0.1331176580268405
0.0403,0.1328291580268406
0.0404,0.13254005802684077
0.0405,0.13225035802684104
0.0406,0.13195995802684024
0.0407,0.13166885802684014
0.0408,0.13137715802684014
0.0409,0.13108475802684083
0.040999999999999995,0.13079175802684162
0.041100000000000005,0.13049815802684073
0.0412,0.13020385802684054
0.041299999999999996,0.12990885802684105
0.0414,0.12961325802683987
0.0415,0.12931705802684057
0.0416,0.1290201580268402
0.0417,0.1287226580268399
0.0418,0.12842445802684033
0.04190000000000001,0.12812565802684084
0.042,0.12782625802683967
0.0421,0.12752625802684037
0.042199999999999994,0.12722555802684
0.042300000000000004,0.12692415802684032
0.0424,0.12662225802684013
0.0425,0.12631965802684064
0.0426,0.12601645802684125
0.042699999999999995,0.12571265802684017
0.042800000000000005,0.1254081580268398
0.0429,0.1251030580268413
0.043,0.12479735802684111
0.0431,0.12449105802684102
0.0432,0.12418415802684102
0.0433,0.12387655802683994
0.0434,0.12356835802684074
0.0435,0.12325955802684163
0.0436,0.12295015802684084
0.0437,0.12264015802684014
0.0438,0.12232955802684131
0.043899999999999995,0.1220183580268408
0.044000000000000004,0.12170645802684099
0.0441,0.12139405802684067
0.044199999999999996,0.12108095802684105
0.0443,0.12076735802684091
0.0444,0.12045315802684087
0.044500000000000005,0.12013825802683975
0.0446,0.11982285802684167
0.0447,0.11950675802684074
0.044800000000000006,0.11919015802684108
0.0449,0.1188729580268415
0.045,0.11855515802684025
0.0451,0.11823675802684086
0.0452,0.11791775802684157
0.0453,0.1175981580268406
0.0454,0.11727805802684088
0.0455,0.1169572580268401
0.045599999999999995,0.11663595802684057
0.045700000000000005,0.11631405802684114
0.0458,0.1159915580268418
0.045899999999999996,0.11566855802684017
0.046,0.11534495802684042
0.0461,0.11502075802684075
0.0462,0.11469595802684118
0.0463,0.1143706580268411
0.0464,0.11404475802684111
0.04650000000000001,0.11371825802684121
0.0466,0.1133912580268408
0.0467,0.11306365802684049
0.046799999999999994,0.11273555802684143
0.046900000000000004,0.1124068580268407
0.047,0.11207765802684122
0.0471,0.11174775802684067
0.0472,0.11141745802684078
0.0473,0.11108655802684098
0.047400000000000005,0.11075505802684127
0.0475,0.11042305802684105
0.047599999999999996,0.11009055802684031
0.04769999999999999,0.10975745802684145
0.0478,0.10942385802684029
0.0479,0.10908965802684101
0.048,0.10875495802684121
0.0481,0.1084197580268409
0.0482,0.10808395802684068
0.0483,0.10774765802684172
0.0484,0.10741075802684108
0.048499999999999995,0.1070734580268411
0.048600000000000004,0.1067355580268412
0.0487,0.1063971580268408
0.048799999999999996,0.10605825802684166
0.0489,0.10571875802684083
0.049,0.10537885802684066
0.049100000000000005,0.10503835802684058
0.0492,0.10469735802683999
0.0493,0.10435585802684066
0.049400000000000006,0.10401385802684082
0.0495,0.10367135802684047
0.0496,0.10332825802684198
0.049699999999999994,0.1029847580268406
0.049800000000000004,0.10264075802684047
0.0499,0.10229625802683984
0.05,0.10195115802684107
0.0501,0.10160565802684118
0.050199999999999995,0.10125965802684078
0.050300000000000004,0.10091315802683987
0.0504,0.10056615802684021
0.050499999999999996,0.10021865802684005
0.0506,0.09987075802684053
0.0507,0.09952225802684111
0.0508,0.09917335802684057
0.0509,0.0988239580268413
0.051,0.09847405802683973
0.051100000000000007,0.09812375802684059
0.0512,0.09777295802684094
0.0513,0.09742165802684077
0.051399999999999994,0.09706985802684187
0.051500000000000004,0.09671765802684185
0.0516,0.09636495802684131
0.051699999999999996,0.09601185802684142
0.0518,0.09565825802684103
0.0519,0.09530415802684011
0.052000000000000005,0.09494965802683986
0.0521,0.09459465802684086
0.052199999999999996,0.09423925802684074
0.052300000000000006,0.09388335802684011
0.0524,0.09352705802684014
0.0525,0.09317025802684142
0.0526,0.09281305802683981
0.0527,0.09245545802684063
0.0528,0.09209735802684094
0.0529,0.09173885802684012
0.053,0.09137995802683996
0.053099999999999994,0.09102055802684106
0.053200000000000004,0.09066075802683926
0.0533,0.09030055802684167
0.053399999999999996,0.08993995802684118
0.0535,0.08957885802684018
0.0536,0.08921735802683983
0.0537,0.08885545802684014
0.0538,0.0884931580268411
0.053899999999999997,0.08813045802684094
0.054000000000000006,0.08776735802684144
0.0541,0.08740375802683964
0.0542,0.08703985802683967
0.054299999999999994,0.08667555802684035
0.054400000000000004,0.08631075802684052
0.0545,0.08594565802684073
0.0546,0.0855801580268416
0.0547,0.08521425802684135
0.0548,0.08484795802684175
0.054900000000000004,0.08448125802684103
0.055,0.08411415802684097
0.055099999999999996,0.08374665802683978
0.0552,0.08337885802684042
0.0553,0.08301065802683993
0.0554,0.0826420580268401
0.0555,0.08227305802684093
0.0556,0.08190375802684002
0.0557,0.08153405802683977
0.0558,0.08116395802684018
0.0559,0.08079355802684063
0.055999999999999994,0.08042275802684173
0.056100000000000004,0.08005165802684111
0.0562,0.07968015802684114
0.056299999999999996,0.07930825802684183
0.0564,0.07893605802684078
0.0565,0.07856355802683979
0.056600000000000004,0.07819065802684122
0.0567,0.07781735802683976
0.056799999999999996,0.07744385802684128
0.056900000000000006,0.07706985802684052
0.057,0.07669565802684097
0.0571,0.07632105802684208
0.0572,0.07594615802683968
0.057300000000000004,0.07557085802684149
0.0574,0.07519535802684096
0.0575,0.07481945802684109
0.0576,0.07444325802683949
0.057699999999999994,0.07406665802684032
0.057800000000000004,0.07368985802684058
0.0579,0.07331265802683973
0.057999999999999996,0.07293525802684009
0.0581,0.0725574580268411
0.0582,0.07217935802684039
0.0583,0.0718009580268415
0.0584,0.07142225802684088
0.058499999999999996,0.07104335802684147
0.058600000000000006,0.07066405802684095
0.0587,0.07028445802684047
0.0588,0.06990455802684004
0.058899999999999994,0.06952445802684082
0.059000000000000004,0.06914405802683987
0.0591,0.06876325802683958
0.0592,0.0683822580268405
0.0593,0.06800105802684087
0.0594,0.0676194580268401
0.059500000000000004,0.06723765802684056
0.0596,0.06685555802684107
0.059699999999999996,0.06647315802683984
0.059800000000000006,0.0660905580268416
0.0599,0.06570765802684164
0.06,0.06532455802684112
0.0601,0.06494115802684064
0.0602,0.06455745802684021
0.0603,0.064173558026841
0.0604,0.06378935802684182
0.0605,0.06340495802684032
0.060599999999999994,0.06302025802684064
0.060700000000000004,0.0626353580268404
0.0608,0.062250258026841365
0.060899999999999996,0.06186485802684061
0.061,0.061479258026841066
0.0611,0.06109335802684157
0.061200000000000004,0.060707258026841515
0.0613,0.0603209580268409
0.061399999999999996,0.05993435802684033
0.061500000000000006,0.05954765802684037
0.0616,0.05916065802684045
0.0617,0.058773458026839975
0.061799999999999994,0.05838595802684132
0.061900000000000004,0.057998358026839725
0.062,0.05761045802683995
0.0621,0.05722245802684078
0.0622,0.05683415802683989
0.0623,0.05644565802684198
0.062400000000000004,0.056056958026839965
0.0625,0.05566815802684033
0.0626,0.055279058026840744
0.06269999999999999,0.054889758026840596
0.06280000000000001,0.05450025802683989
0.0629,0.05411065802684156
0.063,0.05372075802683973
0.06309999999999999,0.053330758026840286
0.0632,0.052940458026840886
0.0633,0.05255005802684032
0.0634,0.052159458026840966
0.0635,0.051768758026840445
0.0636,0.05137775802683997
0.0637,0.05098665802684188
0.0638,0.05059535802684145
0.0639,0.05020395802684163
0.064,0.04981235802684125
0.0641,0.04942055802684209
0.0642,0.049028558026840585
0.0643,0.04863645802683969
0.0644,0.04824425802684118
0.0645,0.04785175802684094
0.0646,0.0474592580268407
0.0647,0.04706645802684051
0.06480000000000001,0.046673658026840315
0.0649,0.04628055802684017
0.065,0.04588745802684002
0.06509999999999999,0.04549415802684109
0.0652,0.045100658026839824
0.0653,0.04470705802684094
0.0654,0.04431335802684089
0.0655,0.043919458026840275
0.06559999999999999,0.04352545802684027
0.06570000000000001,0.04313135802684087
0.0658,0.042737158026840305
0.0659,0.042342758026840954
0.066,0.041948258026840435
0.0661,0.04155365802684052
0.0662,0.04115885802684005
0.0663,0.040763958026840186
0.0664,0.04036905802684032
0.0665,0.03997395802684167
0.0666,0.039578758026841854
0.0667,0.0391833580268397
0.0668,0.038787958026841096
0.0669,0.038392458026841325
0.067,0.03799675802684099
0.06709999999999999,0.03760105802684066
0.0672,0.03720525802684094
0.0673,0.03680925802684065
0.0674,0.03641325802684037
0.0675,0.03601715802684069
0.0676,0.03562085802684045
0.0677,0.035224558026840214
0.0678,0.03482815802684058
0.0679,0.03443165802684156
0.068,0.03403505802684137
0.0681,0.03363845802684118
0.0682,0.033241658026840426
0.0683,0.03284485802684145
0.0684,0.032447958026841306
0.06849999999999999,0.03205095802684177
0.06860000000000001,0.031653958026840456
0.0687,0.03125675802684036
0.0688,0.030859658026839654
0.0689,0.030462358026840164
0.069,0.030065058026840674
0.0691,0.029667558026840624
0.0692,0.029270158026839965
0.0693,0.028872658026839915
0.0694,0.028475058026840472
0.0695,0.028077358026841637
0.0696,0.027679658026841025
0.0697,0.027281958026840414
0.0698,0.026884058026841018
0.0699,0.026486258026841014
0.07,0.02608825802684045
0.0701,0.025690358026841054
0.0702,0.02529235802684049
0.0703,0.024894258026840532
0.0704,0.024496158026840575
0.0705,0.024097958026841226
0.0706,0.02369985802684127
0.0707,0.023301558026840752
0.0708,0.022903358026841403
0.0709,0.022505058026840885
0.071,0.022106658026840975
0.0711,0.021708258026841065
0.0712,0.021309858026841155
0.0713,0.020911458026841245
0.07139999999999999,0.020513058026841335
0.07150000000000001,0.020114558026840257
0.0716,0.019716058026840955
0.0717,0.019317458026840484
0.0718,0.01891895802684118
0.0719,0.01852035802684071
0.07200000000000001,0.01812175802684024
0.0721,0.017723158026841546
0.0722,0.017324458026839906
0.0723,0.016925858026841212
0.0724,0.01652715802684135
0.0725,0.016128558026840878
0.0726,0.015729858026841015
0.0727,0.015331158026841152
0.0728,0.014932458026841289
0.0729,0.014533758026841426
0.073,0.014135058026839786
0.0731,0.0137363580268417
0.0732,0.01333765802684006
0.0733,0.012938958026840197
0.07339999999999999,0.012540258026840334
0.0735,0.012141558026840471
0.0736,0.011742858026840608
0.0737,0.011344158026840745
0.0738,0.010945458026840882
0.0739,0.010546858026840411
0.07400000000000001,0.010148158026840548
0.0741,0.009749558026841854
0.0742,0.009350858026840214
0.07429999999999999,0.00895225802684152
0.07440000000000001,0.008553658026841049
0.0745,0.008155158026841747
0.0746,0.007756558026841276
0.0747,0.007358058026840197
0.0748,0.006959558026840895
0.07490000000000001,0.006561058026839817
0.075,0.0061625580268405145
0.0751,0.0057641580268406045
0.07519999999999999,0.005365758026840695
0.0753,0.004967358026840785
0.0754,0.004569058026840267
0.0755,0.004170758026841526
0.0756,0.003772458026841008
0.0757,0.003374258026841659
0.0758,0.0029760580268405334
0.0759,0.0025778580268411844
0.076,0.0021797580268412275
0.0761,0.0017816580268394944
0.0762,0.0013836580268407062
0.07629999999999999,0.0009856580268401416
0.0764,0.0005877580268407456
0.0765,0.00018985802684134967
0.0766,-0.00020794197315865404
0.0767,-0.0006057419731586577
0.0768,-0.0010035419731586614
0.07690000000000001,-0.001401241973159273
0.077,-0.001798841973160492
0.0771,-0.002196441973159935
0.07719999999999999,-0.0025939419731599855
0.07730000000000001,-0.002991441973160036
0.0774,-0.003388741973159526
0.0775,-0.003786141973158408
0.0776,-0.004183441973159674
0.07769999999999999,-0.004580641973159771
0.07780000000000001,-0.0049777419731587
0.0779,-0.0053748419731594055
0.078,-0.005771841973158942
0.0781,-0.0061687419731590865
0.0782,-0.006565641973159231
0.0783,-0.006962441973159983
0.0784,-0.007359141973159566
0.0785,-0.00775584197315915
0.0786,-0.008152341973158173
0.0787,-0.008548841973158972
0.0788,-0.008945241973160378
0.0789,-0.009341641973160009
0.079,-0.009737841973159078
0.0791,-0.010134041973159924
0.07919999999999999,-0.010530141973159601
0.0793,-0.01092614197315811
0.0794,-0.011322041973159003
0.0795,-0.011717841973158727
0.0796,-0.012113541973159059
0.0797,-0.01250924197315939
0.07980000000000001,-0.012904741973159162
0.0799,-0.013300241973158933
0.08,-0.01369554197315992
0.0801,-0.01409084197315913
0.0802,-0.014486041973160724
0.0803,-0.01488104197315998
0.08039999999999999,-0.015276041973159238
0.0805,-0.015670941973159103
0.0806,-0.016065741973159575
0.08070000000000001,-0.016460341973159487
0.0808,-0.0168549419731594
0.0809,-0.01724934197315875
0.081,-0.017643741973159877
0.08109999999999999,-0.018037941973158667
0.0812,-0.018432141973159233
0.08130000000000001,-0.01882614197315924
0.0814,-0.01922004197315985
0.0815,-0.019613841973159296
0.0816,-0.02000754197315935
0.0817,-0.020401141973158232
0.0818,-0.020794541973160108
0.0819,-0.02118794197315843
0.08199999999999999,-0.021581141973159745
0.0821,-0.02197424197315989
0.08220000000000001,-0.02236724197315887
0.0823,-0.02276014197316023
0.0824,-0.023152841973159255
0.0825,-0.023545441973158887
0.08259999999999999,-0.023937941973159127
0.0827,-0.024330341973158198
0.0828,-0.024722641973159654
0.08289999999999999,-0.025114741973158772
0.083,-0.025506741973160274
0.08310000000000001,-0.02589854197315944
0.0832,-0.026290341973158604
0.0833,-0.026681941973158985
0.0834,-0.027073441973158197
0.08349999999999999,-0.027464741973158624
0.0836,-0.02785594197315966
0.0837,-0.028247041973159526
0.08380000000000001,-0.02863794197315883
0.0839,-0.02902874197316052
0.084,-0.029419441973159266
0.08410000000000001,-0.029809941973159226
0.0842,-0.030200341973159794
0.0843,-0.030590641973159194
0.08439999999999999,-0.03098074197315981
0.08449999999999999,-0.03137064197315986
0.08460000000000001,-0.03176054197315992
0.08470000000000001,-0.03215014197316002
0.0848,-0.03253974197315834
0.0849,-0.03292914197315966
0.085,-0.03331834197315864
0.0851,-0.033707441973158225
0.0852,-0.034096441973160196
0.08529999999999999,-0.03448524197315983
0.08539999999999999,-0.0348738419731589
0.0855,-0.035262341973158584
0.08560000000000001,-0.03565074197315887
0.0857,-0.0360389419731586
0.0858,-0.036427041973158936
0.0859,-0.03681494197315871
0.086,-0.0372026419731597
0.0861,-0.03759024197315952
0.0862,-0.03797764197315878
0.0863,-0.03836494197315865
0.0864,-0.038752041973159734
0.08650000000000001,-0.03913904197315965
0.0866,-0.039525841973159004
0.0867,-0.039912441973159574
0.0868,-0.040298941973158975
0.08689999999999999,-0.040685341973158984
0.087,-0.04107144197315904
0.08710000000000001,-0.0414574419731597
0.0872,-0.0418433419731592
0.0873,-0.04222904197315813
0.0874,-0.04261454197316006
0.0875,-0.04299984197315965
0.0876,-0.043385041973159844
0.0877,-0.04377004197315948
0.08779999999999999,-0.04415494197315972
0.08789999999999999,-0.044539641973159405
0.08800000000000001,-0.0449241419731603
0.08810000000000001,-0.045308441973158864
0.0882,-0.04569264197315981
0.0883,-0.04607664197316019
0.08839999999999999,-0.046460441973160016
0.0885,-0.04684414197315867
0.0886,-0.04722764197315854
0.08869999999999999,-0.047610941973159626
0.0888,-0.04799414197315954
0.0889,-0.0483771419731589
0.08900000000000001,-0.04875994197315947
0.0891,-0.04914254197315948
0.0892,-0.04952494197315893
0.08929999999999999,-0.04990724197315899
0.0894,-0.050289341973158486
0.0895,-0.0506712419731592
0.08960000000000001,-0.05105304197315874
0.0897,-0.05143454197315833
0.0898,-0.05181594197315853
0.08990000000000001,-0.052197141973159944
0.09,-0.05257814197315902
0.0901,-0.05295904197316048
0.0902,-0.05333964197316021
0.09029999999999999,-0.053720141973158775
0.0904,-0.05410044197316033
0.09050000000000001,-0.054480541973159546
0.0906,-0.05486054197315937
0.0907,-0.05524024197315924
0.0908,-0.05561984197315972
0.0909,-0.05599914197315847
0.091,-0.05637834197315961
0.0911,-0.05675734197316018
0.09119999999999999,-0.057136141973158416
0.0913,-0.057514741973159644
0.09140000000000001,-0.057893241973159704
0.0915,-0.05827144197315981
0.0916,-0.05864954197315875
0.0917,-0.05902744197316068
0.09179999999999999,-0.0594050419731591
0.0919,-0.05978254197315991
0.092,-0.06015984197315838
0.09210000000000002,-0.06053694197315984
0.0922,-0.060913841973158966
